,state,city,status
3242,IL,LAKEWOOD,2
3243,IL,LANSING,11
3244,IL,LASALLE,1
3245,IL,LAWRENCEVILLE,4
3246,IL,LEBANON,10
3247,IL,LEMONT,414
3248,IL,LENA,3
3249,IL,LEROY,2
3250,IL,LIBERTYVILLE,1185
3251,IL,LICOLNSHIRE,1
3252,IL,LINCOLN,5
3253,IL,LINCOLN SHIRE,1
3254,IL,LINCOLNHOOD,1
3255,IL,LINCOLNSHIRE,642
3256,IL,LINCOLNWOOD,109
3257,IL,LINDENHURST,51
3258,IL,LISLE,1004
3259,IL,LITCHFIELD,2
3260,IL,LIVERTYVILLE,1
3261,IL,LLINCOLNSHIRE,1
3262,IL,LOCKPORT,1
3263,IL,LOMBARD,599
3264,IL,LONG GROVE,40
3265,IL,LOVES PARK,133
3266,IL,LYNWOOD,1
3267,IL,LYONS,1
3268,IL,MACHESNEY,1
3269,IL,MACHESNEY PARK,2
3270,IL,MACOMB,74
3271,IL,MADISON,2
3272,IL,MANTENO,5
3273,IL,MARENGO,16
3274,IL,MARION,41
3275,IL,MARISSA,4
3276,IL,MARKHAM,2
3277,IL,MARYVILLE,1
3278,IL,MASCOUTAH,1
3279,IL,MATTESON,8
3280,IL,MATTOON,13
3281,IL,MAYWOOD,88
3282,IL,MC COOK,2
3283,IL,MCCOOK,16
3284,IL,MCHENRY,27
3285,IL,MCLEANSBORO,11
3286,IL,MCLEANSOBORO,1
3287,IL,MELOROSE PARK,1
3288,IL,MELROSE PARK,170
3289,IL,METROPOLIS,5
3290,IL,METTAWA,7
3291,IL,MILAN,7
3292,IL,MILLSTADT,1
3293,IL,MINONK,1
3294,IL,MINOOKA,3
3295,IL,MOKENA,5
3296,IL,MOLINE,852
3297,IL,MOMENCE,2
3298,IL,MONEE,8
3299,IL,MONMOUTH,9
3300,IL,MONTGOMERY,9
3301,IL,MORRIS,10
3302,IL,MORRISON,4
3303,IL,MORTON,18
3304,IL,MORTON GROVE,71
3305,IL,MOUNT PROSPECT,153
3306,IL,MOUNT VERNON,7
3307,IL,MT PROSPECT,48
3308,IL,MT. CARMEL,4
3309,IL,MT. PROSPECT,154
3310,IL,MT. PROSPECT¨,1
3311,IL,MT. STERLING,5
3312,IL,MT. VERNON,88
3313,IL,MT.PROSPECT,4
3314,IL,MUNCIE,1
3315,IL,MUNDELEIN,280
3316,IL,MURPHYSBORO,5
3317,IL,NAPEERVILLE,1
3318,IL,NAPERVILE,3
3319,IL,NAPERVILLE,7614
3320,IL,"NAPERVILLE,",2
3321,IL,NAPERVILLE;,1
3322,IL,NASHVILLE,7
3323,IL,NATIONAL CITY,5
3324,IL,NEPERVILLE,1
3325,IL,NEPONSET,1
3326,IL,NEW LENOX,10
3327,IL,NEW ORLEANS,1
3328,IL,NIANTIC,2
3329,IL,NILE,1
3330,IL,NILES,129
3331,IL,NORMAL,170
3332,IL,NORRIDGE,3
3333,IL,NORTH AURORA,33
3334,IL,NORTH CHICAGO,521
3335,IL,NORTH CHICGAO,55
3336,IL,NORTH RIVERSIDE,2
3337,IL,NORTHBOOK,1
3338,IL,NORTHBROOK,1773
3339,IL,NORTHFIELD,140
3340,IL,NORTHLAKE,13
3341,IL,NORTHRIDGE,1
3342,IL,O'FALLON,2
3343,IL,OAK BROOK,2126
3344,IL,OAK BROOK TERRACE,34
3345,IL,"OAK BROOK,",1
3346,IL,OAK BROOK`,3
3347,IL,OAK FOREST,8
3348,IL,OAK LAWN,24
3349,IL,OAK PARK,140
3350,IL,OAK PARRK,4
3351,IL,OAKBROOK,122
3352,IL,OAKBROOK  TERRACE,27
3353,IL,OAKBROOK IL,1
3354,IL,OAKBROOK TERRACE,498
3355,IL,OAKBROOK TERRANCE,1
3356,IL,OGLESBY,6
3357,IL,OKAWVILLE,1
3358,IL,OLNEY,8
3359,IL,OLYMPIA FIELDS,17
3360,IL,ORLAND PARK,22
3361,IL,OSWEGO,9
3362,IL,OTTAWA,25
3363,IL,PALATINE,1068
3364,IL,PALOS HEIGHTS,20
3365,IL,PALOS HILLS,5
3366,IL,PALOS PARK,3
3367,IL,PANA,5
3368,IL,PARIS,100
3369,IL,PARK CITY,5
3370,IL,PARK RIDGE,313
3371,IL,PEKIN,6
3372,IL,PEORIA,2687
3373,IL,PEORIA HEIGHTS,5
3374,IL,PERU,3
3375,IL,PHILADELPHIA,1
3376,IL,PINCKNEYVILLE,4
3377,IL,PINGREE GROVE,3
3378,IL,PLAINFIELD,114
3379,IL,PLANO,5
3380,IL,POSEN,8
3381,IL,PRINCETON,2
3382,IL,PROSPECT HEIGHTS,2
3383,IL,QUINCY,72
3384,IL,QUNICY,2
3385,IL,RANTOUL,3
3386,IL,RED BUD,1
3387,IL,RICHARDSON,3
3388,IL,RICHMOND,18
3389,IL,RICHTON PARK,9
3390,IL,RIVER FOREST,17
3391,IL,RIVER GROVE,2
3392,IL,RIVERDALE,1
3393,IL,RIVERWOOD,1
3394,IL,RIVERWOODS,1873
3395,IL,RIVEWOODS,2
3396,IL,ROCHELLE,1
3397,IL,ROCK ISLAND,68
3398,IL,ROCKFORD,249
3399,IL,ROCKFORS,1
3400,IL,ROCKTON,3
3401,IL,ROLLING MEADOW,1
3402,IL,ROLLING MEADOWNS,1
3403,IL,ROLLING MEADOWS,2480
3404,IL,ROMEOVILLE,47
3405,IL,ROSCOE,8
3406,IL,ROSELLE,33
3407,IL,ROSEMONT,6291
3408,IL,ROSEMOUNT,1
3409,IL,ROSICLARE,2
3410,IL,ROUND LAKE,2
3411,IL,ROUND LAKE BEACH,4
3412,IL,RUSHVILLE,2
3413,IL,SAINT CHARLES,1
3414,IL,SALEM,2
3415,IL,SAN DIEGO,1
3416,IL,SAN FRANCISCO,2
3417,IL,SANTA MONICA,1
3418,IL,SAUGET,21
3419,IL,SAVOY,5
3420,IL,SCHAMBURG,11
3421,IL,SCHAUMBERG,16
3422,IL,SCHAUMBUEG,50
3423,IL,SCHAUMBURG,10466
3424,IL,"SCHAUMBURG,",1
3425,IL,SCHAUMBURGH,9
3426,IL,SCHILLER PARK,23
3427,IL,SCHUAMBURG,1
3428,IL,SEATTLE,1
3429,IL,SEWARD,1
3430,IL,SHELBYVILLE,11
3431,IL,SHILOH,12
3432,IL,SKOKIE,432
3433,IL,SMITHTON,3
3434,IL,SOUTH BARRINGTON,18
3435,IL,SOUTH BELOIT,2
3436,IL,SOUTH ELGIN,28
3437,IL,SOUTH HOLLAND,13
3438,IL,SPRINFGFIELD,6
3439,IL,SPRINGFIELD,2902
3440,IL,SPRINGFILED,1
3441,IL,SPRINTFIELD,1
3442,IL,ST CHARLES,160
3443,IL,ST. CHARLES,299
3444,IL,ST. LOUIS,1
3445,IL,STERLING,13
3446,IL,STONE PARK,6
3447,IL,STREAMWOOD,23
3448,IL,STREATOR,2
3449,IL,SUGAR GROVE,4
3450,IL,SUITE 106,1
3451,IL,SUITE 1175,1
3452,IL,SUITE 2020A,1
3453,IL,SUITE 2044,2
3454,IL,SUITE 2300,1
3455,IL,SUITE 5750,1
3456,IL,SUITE 590,1
3457,IL,SUITE 600,3
3458,IL,SUMMIT,1
3459,IL,SWANSEA,5
3460,IL,SYCAMORE,11
3461,IL,TAYLORVILLE,2
3462,IL,TINLEY PARK,80
3463,IL,TOWER LAKES,2
3464,IL,TROY,1
3465,IL,UNION,4
3466,IL,UNIVERSITY PARK,30
3467,IL,URBANA,940
3468,IL,VANDALIA,1
3469,IL,VERNON HILLS,1187
3470,IL,VILLA PARK,10
3471,IL,VIRGINIA,1
3472,IL,WARRENVILLE,673
3473,IL,WASHINGTON,6
3474,IL,WATERLOO,52
3475,IL,WATERMAN,1
3476,IL,WATSEKA,1
3477,IL,WAUCONDA,3
3478,IL,WAUKEGAN,211
3479,IL,WEDRON,4
3480,IL,WEST CHICAGO,46
3481,IL,WEST DES MOINES,2
3482,IL,WEST DUNDEE,4
3483,IL,WEST FRANKFORT,2
3484,IL,WESTBROOK,7
3485,IL,WESTCHESTER,177
3486,IL,WESTERN SPRINGS,4
3487,IL,WESTMONT,165
3488,IL,WHEATON,38
3489,IL,WHEELING,78
3490,IL,WILLMETTE,1
3491,IL,WILLOWBROOK,43
3492,IL,WILMETTE,27
3493,IL,WILMINGTON,1
3494,IL,WINFIELD,3
3495,IL,WINNEBAGO,1
3496,IL,WINNETKA,12
3497,IL,WINTHROP HARBOR,1
3498,IL,WOOD DALE,67
3499,IL,WOODBRIDGE,1
3500,IL,WOODRIDGE,63
3501,IL,WOODSTOCK,33
3502,IL,WORTH,5
3503,IL,YORKVILLE,7
3504,IL,ZION,26
3505,IN,ALBION,2
3506,IN,ANDERSON,132
3507,IN,ANGOLA,18
3508,IN,ARLINGTON HEIGHTS,2
3509,IN,ATTICA,5
3510,IN,AUBURN,7
3511,IN,AUSTIN,1
3512,IN,AVILLA,3
3513,IN,AVON,8
3514,IN,BATESVILLE,120
3515,IN,BEDFORD,3
3516,IN,BERNE,5
3517,IN,BEVERLY SHORES,2
3518,IN,BLOOMIMGTON,1
3519,IN,BLOOMINGDALE,1
3520,IN,BLOOMINGTON,845
3521,IN,BLUFFTON,7
3522,IN,BRAZIL,2
3523,IN,BREMEN,1
3524,IN,BRISTOL,2
3525,IN,BROOKSTON,1
3526,IN,BROOKVILLE,3
3527,IN,BROWNSBURG,7
3528,IN,BUTLER,19
3529,IN,CAMBRIDGE CITY,1
3530,IN,CAMPBELLSBURG,2
3531,IN,CARMEL,573
3532,IN,CHANDLER,2
3533,IN,CHESTERTON,59
3534,IN,CHICAGO,2
3535,IN,CHURUBUSCO,1
3536,IN,CLARKSVILLE,5
3537,IN,CLINTON,10
3538,IN,CLOVERDALE,2
3539,IN,COATESVILLE,3
3540,IN,COLUMBIA,1
3541,IN,COLUMBIA CITY,5
3542,IN,COLUMBUS,1017
3543,IN,CONNERSVILLE,21
3544,IN,CONNORSVILLE,2
3545,IN,COVINGTON,1
3546,IN,CRAWFORDSVILLE,1
3547,IN,"CRAWFORDSVILLE,",1
3548,IN,CROWN POINT,22
3549,IN,CULVER,2
3550,IN,DANVILLE,1
3551,IN,DELPHI,2
3552,IN,DYER,1
3553,IN,EAST CHICAGO,27
3554,IN,EAST GOSHEN,3
3555,IN,EDINBURGH,6
3556,IN,ELKHARD,1
3557,IN,ELKHART,88
3558,IN,ELLETTSVILLE,1
3559,IN,ELWOOD,5
3560,IN,EVANSVILLE,383
3561,IN,FAIR OAKS,2
3562,IN,FISHERS,78
3563,IN,FORT WAYNE,284
3564,IN,FORTVILLE,2
3565,IN,FRANCESVILLE,2
3566,IN,FRANKFORT,4
3567,IN,FRANKLIN,21
3568,IN,FREMONT,1
3569,IN,FT. WAYNE,1
3570,IN,GARRETT,5
3571,IN,GARY,18
3572,IN,GOSHEN,24
3573,IN,GRANGER,7
3574,IN,GREENCASTLE,26
3575,IN,GREENFIELD,19
3576,IN,"GREENFIELD, IN",1
3577,IN,GREENSBURG,7
3578,IN,GREENSBURGH,1
3579,IN,GREENVILLE,1
3580,IN,GREENWOOD,43
3581,IN,GRIFFITH,11
3582,IN,HAGERSTOWN,37
3583,IN,HAMMOND,34
3584,IN,HANOVER,4
3585,IN,HIGHLAND,13
3586,IN,HOBART,7
3587,IN,HOPE,1
3588,IN,HOWE,1
3589,IN,HUNTINGBURG,3
3590,IN,HUNTINGTON,2
3591,IN,INDIANANPOLIS,1
3592,IN,INDIANAPOILS,1
3593,IN,INDIANAPOLIS,6256
3594,IN,INDIANPOLIS,10
3595,IN,JASPER,35
3596,IN,JEFFERSONVILE,1
3597,IN,JEFFERSONVILLE,67
3598,IN,KINGSBURY,1
3599,IN,KNOX,4
3600,IN,KOKOMO,18
3601,IN,LA PORTE,24
3602,IN,LAFAYETTE,118
3603,IN,LAFYETTE,9
3604,IN,LAGRANGE,8
3605,IN,LAKELAND,2
3606,IN,LAPORTE,9
3607,IN,LAWRENCEBURG,2
3608,IN,LEBANON,4
3609,IN,LEESBURG,1
3610,IN,LIBERTY,1
3611,IN,LIGONIER,2
3612,IN,LOGANSPORT,8
3613,IN,LOMBARD,1
3614,IN,LOWELL,5
3615,IN,MADISON,15
3616,IN,MARION,34
3617,IN,MARTINSVILLE,2
3618,IN,MCCORDSVILLE,1
3619,IN,MERILLVILLE,1
3620,IN,MERRILLVILLE,101
3621,IN,MERRILVILLE,12
3622,IN,MICHIGAN CITY,35
3623,IN,MIDDLEBURY,6
3624,IN,MILFORD,1
3625,IN,MISHAWAKA,49
3626,IN,MONON,7
3627,IN,MONTPELIER,1
3628,IN,MOORESVILLE,3
3629,IN,MOUNT VERNON,2
3630,IN,MT. VERNON,18
3631,IN,MUNCIE,264
3632,IN,MUNSTER,47
3633,IN,MUSCATINE,1
3634,IN,N. WEBSTER,1
3635,IN,NAPPANEE,1
3636,IN,NASHVILLE,1
3637,IN,NEW ALABANY,1
3638,IN,NEW ALBANY,21
3639,IN,NEW CARLISLE,2
3640,IN,NEW CASTLE,4
3641,IN,NEW PALESTINE,3
3642,IN,NEW PARIS,1
3643,IN,NEWBURGH,10
3644,IN,NOBELSVILLE,8
3645,IN,NOBLESVILLE,84
3646,IN,NORTH MANCHESTER,12
3647,IN,NORTH VERNON,8
3648,IN,NORTH WEBSTER,5
3649,IN,NOTRE DAME,472
3650,IN,NUNCIE,4
3651,IN,OAKLAND CITY,4
3652,IN,OLDENBURG,1
3653,IN,PENDLETON,22
3654,IN,PERU,2
3655,IN,PIERCETON,5
3656,IN,PLAINFIELD,110
3657,IN,PLYMOUTH,8
3658,IN,PORTAGE,2
3659,IN,PORTER,2
3660,IN,PORTLAND,4
3661,IN,PRINCETON,2
3662,IN,RENSSELAER,1
3663,IN,RICHMOND,42
3664,IN,ROANOKE,1
3665,IN,ROCHESTER,3
3666,IN,ROCKPORT,5
3667,IN,ROMNEY,2
3668,IN,RUSHVILLE,3
3669,IN,SAINT JOHN,1
3670,IN,SAINT MARY OF THE WOODS,1
3671,IN,SALEM,1
3672,IN,SCHAUMBURG,1
3673,IN,SCHERERVILLE,4
3674,IN,SCOTTSBURG,3
3675,IN,SELLERSBURG,4
3676,IN,SEYMOUR,42
3677,IN,SHELBY,1
3678,IN,SHELBYVILLE,28
3679,IN,SHERIDAN,6
3680,IN,SOUTH BEND,192
3681,IN,SOUTH WHITLEY,1
3682,IN,SPEEDWAY,1
3683,IN,SPENCER,2
3684,IN,ST. JOHN,1
3685,IN,SULLIVAN,1
3686,IN,SUNMAN,2
3687,IN,TELL CITY,3
3688,IN,TERRE HAUTE,125
3689,IN,TIPTON,2
3690,IN,TOPEKA,1
3691,IN,TRAFALGAR,15
3692,IN,TROY,1
3693,IN,UNION CITY,3
3694,IN,UPLAND,10
3695,IN,VALPARAISO,65
3696,IN,VEEDERSBURG,2
3697,IN,VINCENNES,9
3698,IN,WABASH,4
3699,IN,WAKARUSA,2
3700,IN,WALKERTON,1
3701,IN,WARSAW,339
3702,IN,WASHINGTON,6
3703,IN,WATERLOO,6
3704,IN,WEST DES MOINES,3
3705,IN,WEST LAFAYETTE,804
3706,IN,WESTFIELD,29
3707,IN,WHITING,5
3708,IN,WILLIAMSPORT,4
3709,IN,WINAMAC,4
3710,IN,WINCHESTER,2
3711,IN,WINONA LAKE,1
3712,IN,YORKTOWN,3
3713,IN,ZIONSVILLE,11
3714,KS,ALTOONA,2
3715,KS,ANDOVER,15
3716,KS,ARKANSAS CITY,2
3717,KS,ASHLAND,3
3718,KS,ATCHISON,14
3719,KS,AUGUSTA,12
3720,KS,BARNES,2
3721,KS,BAXTER SPRINGS,8
3722,KS,BELLEVILLE,2
3723,KS,BENTON,1
3724,KS,BONNER SPRINGS,1
3725,KS,BUCKLIN,1
3726,KS,BURLINGTON,1
3727,KS,CALDWELL,1
3728,KS,CHANUTE,5
3729,KS,CHENEY,3
3730,KS,CHICAGO,1
3731,KS,COFFEYVILLE,15
3732,KS,COLBY,2
3733,KS,COLDWATER,1
3734,KS,CONCORDIA,3
3735,KS,CONWAY SPRINGS,4
3736,KS,COUNCIL GROVE,5
3737,KS,DE SOTO,6
3738,KS,DEERFIELD,1
3739,KS,DODGE CITY,18
3740,KS,EDWARDSVILLE,2
3741,KS,EL DORADO,2
3742,KS,ELWOOD,2
3743,KS,EMPORIA,32
3744,KS,ENSIGN,6
3745,KS,EUREKA,3
3746,KS,EVEREST,1
3747,KS,FAIRWAY,8
3748,KS,FORT HAYS,1
3749,KS,FORT SCOTT,12
3750,KS,FOWLER,3
3751,KS,GARDEN CITY,24
3752,KS,GARNETT,1
3753,KS,GIRARD,5
3754,KS,GOODLAND,3
3755,KS,GREAT BEND,9
3756,KS,GREENSBURG,2
3757,KS,HAYS,84
3758,KS,HERINGTON,1
3759,KS,HESSTON,3
3760,KS,HIAWATHA,8
3761,KS,HIGHLAND,1
3762,KS,HOLTON,8
3763,KS,HORTON,1
3764,KS,HOXIE,3
3765,KS,HUGOTON,14
3766,KS,HUTCHINSON,14
3767,KS,INDEPENDENCE,8
3768,KS,IOLA,1
3769,KS,JETMORE,1
3770,KS,JUNCTION CITY,19
3771,KS,KANSAS CITY,535
3772,KS,KINGMAN,2
3773,KS,KIOWA,2
3774,KS,LACROSSE,1
3775,KS,LAKIN,2
3776,KS,LANSING,1
3777,KS,LAWERENCE,2
3778,KS,LAWRENCE,427
3779,KS,LEAVENWORTH,7
3780,KS,LEAWOOD,124
3781,KS,LENEXA,472
3782,KS,LEOTI,1
3783,KS,LEXENA,2
3784,KS,LIBERAL,23
3785,KS,LINDSBORG,4
3786,KS,LINN,2
3787,KS,MANHATTAN,451
3788,KS,MARYSVILLE,1
3789,KS,MCPHERSON,7
3790,KS,MEADE,2
3791,KS,MEDICINE LODGE,4
3792,KS,MERIDAN,2
3793,KS,MERRIAM,26
3794,KS,MINNEOLA,1
3795,KS,MISSION,54
3796,KS,MISSION HILLS,1
3797,KS,MISSION WOODS,5
3798,KS,NEODESHA,1
3799,KS,NESS CITY,2
3800,KS,NEW CENTURY,5
3801,KS,NEWTON,1
3802,KS,NEWTON CITY/COUNTY AIRPORT,7
3803,KS,NORTH NEWTON,1
3804,KS,OAKLEY,2
3805,KS,OLATHE,837
3806,KS,ONAGA,4
3807,KS,OSBORNE,1
3808,KS,OTTAWA,8
3809,KS,OVERLAND PARK,4527
3810,KS,PAOLA,2
3811,KS,PARK CITY,1
3812,KS,PAWNEE ROCK,1
3813,KS,PITTSBURG,53
3814,KS,PLAINS,1
3815,KS,PLAINVILLE,4
3816,KS,PRAIRIE VILLAGE,18
3817,KS,PRATT,7
3818,KS,QUINTER,2
3819,KS,SABETHA,1
3820,KS,SALINA,43
3821,KS,SATANTA,2
3822,KS,SCOTT CITY,11
3823,KS,SEDAN,1
3824,KS,SEDGWICK,1
3825,KS,SENECA,3
3826,KS,SHAWNEE,286
3827,KS,SHAWNEE MISSION,13
3828,KS,SOLOMON,3
3829,KS,SOUTH HUTCHINSON,2
3830,KS,SPRING HILL,5
3831,KS,ST. MARY'S,1
3832,KS,STERLING,4
3833,KS,STILWELL,2
3834,KS,TECUMSEH,4
3835,KS,TESCOTT,1
3836,KS,TOPEKA,456
3837,KS,TRIBUNE,1
3838,KS,ULYSSES,1
3839,KS,VALLEY CENTER,7
3840,KS,WELLINGTON,2
3841,KS,WESTWOOD,6
3842,KS,WHITING,1
3843,KS,WICHITA,913
3844,KS,WINFIELD,21
3845,KS,YATES CENTER,1
3846,KY,ASHLAND,57
3847,KY,BARBOURVILLE,26
3848,KY,BARDSTON,2
3849,KY,BARDSTOWN,7
3850,KY,BEAVER DAM,2
3851,KY,BENTON,12
3852,KY,BEREA,21
3853,KY,BOSTON,1
3854,KY,BOWLING GREEEN,1
3855,KY,BOWLING GREEN,315
3856,KY,BROOKS,2
3857,KY,BUCKNER,1
3858,KY,BURLINGTON,3
3859,KY,CALVERT CITY,5
3860,KY,CAMPBELLSVILLE,15
3861,KY,CAMPTON,4
3862,KY,CARLISLE,2
3863,KY,CARROLLTON,1
3864,KY,CARSON,1
3865,KY,CLAY CITY,10
3866,KY,COLOMBIA,1
3867,KY,COLUMBIA,11
3868,KY,CORBIN,9
3869,KY,COVINGTON,78
3870,KY,CRESCENT SPRINGS,1
3871,KY,CRESTVIEW HILLS,180
3872,KY,CRESTVIEW VIEW BLVD.,1
3873,KY,CRESTWOOD,9
3874,KY,CUMBERLAND,2
3875,KY,CYNTHIANA,1
3876,KY,DANVILLE,22
3877,KY,DES MOINES,1
3878,KY,DULUTH,1
3879,KY,EDGEWOOD,7
3880,KY,ELIZABETHTOWN,38
3881,KY,EMINENCE,2
3882,KY,ERLANGER,104
3883,KY,FLEMINGSBURG,2
3884,KY,FLORENCE,270
3885,KY,FORT MITCHELL,1
3886,KY,FORT THOMAS,2
3887,KY,FORT WRIGHT,16
3888,KY,FRANKFORT,104
3889,KY,"FRANKFORT,",2
3890,KY,FRANKFURT,1
3891,KY,FRANKLIN,18
3892,KY,FRENCHBURG,1
3893,KY,FT. MITCHELL,1
3894,KY,FT. THOMAS,1
3895,KY,FULTON,2
3896,KY,GEORGETOW,1
3897,KY,GEORGETOWN,54
3898,KY,GHENT,12
3899,KY,GLASGOW,24
3900,KY,GRAYSON,1
3901,KY,GREENVILLE,1
3902,KY,GUTHRIE,5
3903,KY,HARLAN,9
3904,KY,HARRODSBURG,22
3905,KY,HARTFORD,4
3906,KY,HAWESVILLE,1
3907,KY,HAZARD,58
3908,KY,HEBRON,54
3909,KY,HENDERSON,2
3910,KY,HIGHLAND HEIGHTS,71
3911,KY,HODGENVILLE,1
3912,KY,HOPKINSVILLE,61
3913,KY,HOPKINSVILLE ROAD,1
3914,KY,HORSE CAVE,3
3915,KY,JACKSON,7
3916,KY,LA GRANGE,1
3917,KY,LAGRANGE,2
3918,KY,LANCASTER,2
3919,KY,LAWRENCEBURG,5
3920,KY,LEBANON,6
3921,KY,LEBANON JCT,1
3922,KY,LEITCHFIELD,4
3923,KY,LENEXA,1
3924,KY,LEWISBURG,1
3925,KY,LEXINGTON,1265
3926,KY,LIVERMORE,1
3927,KY,LONDON,29
3928,KY,LOUISA,6
3929,KY,LOUISVILLE,5772
3930,KY,LOUIVILLE,2
3931,KY,LOUSIVILLE,2
3932,KY,LUISVILLE,2
3933,KY,MADISONVILLE,12
3934,KY,MANCHESTER,8
3935,KY,MANITOU,1
3936,KY,MARION,3
3937,KY,MARTIN,3
3938,KY,MAYFIELD,13
3939,KY,MAYSVILLE,16
3940,KY,MCKEE,2
3941,KY,MEDISONVILLE,1
3942,KY,MIDDLESBORO,5
3943,KY,MIDDLETOWN,3
3944,KY,MIDWAY,5
3945,KY,MOREHEAD,22
3946,KY,MORGANFIELD,7
3947,KY,MORGANTOWN,5
3948,KY,MOUNT STERLING,3
3949,KY,MUNFORDVILLE,2
3950,KY,MURRAY,60
3951,KY,NEWPORT,6
3952,KY,NICHOLASVILLE,19
3953,KY,OWENSBORO,36
3954,KY,OWENTON,2
3955,KY,OWINGSVILLE,1
3956,KY,PADUCAH,20
3957,KY,PAINTSVILLE,1
3958,KY,PARIS,4
3959,KY,PETERSBURG,1
3960,KY,PIKEVILLE,69
3961,KY,PRESTONBURG,2
3962,KY,PRESTONSBURG,7
3963,KY,PROSPECT,22
3964,KY,PROVIDENCE,1
3965,KY,RADCLIFF,3
3966,KY,RICHMOND,51
3967,KY,ROBARDS,2
3968,KY,RUSSELL,2
3969,KY,RUSSELLVILLE,5
3970,KY,RUSSELLVLLE,1
3971,KY,SALINA,1
3972,KY,SALYERSVILLE,3
3973,KY,SANDERS,4
3974,KY,SHELBYVILLE,3
3975,KY,SHEPHERDSVILLE,5
3976,KY,SIMPSONVILLE,3
3977,KY,SOMERSET,6
3978,KY,SONORA,3
3979,KY,SOUTH WILLIAMSON,1
3980,KY,SPARTA,2
3981,KY,SPRINGFIELD,1
3982,KY,ST. CATHARINE,3
3983,KY,STANFORD,9
3984,KY,VANCEBURG,6
3985,KY,VERSAILLES,21
3986,KY,VILLA HILLS,1
3987,KY,WALTON,2
3988,KY,WAVERLY,1
3989,KY,WEBSTER,1
3990,KY,WHITESBURG,6
3991,KY,WICHITA,1
3992,KY,WICKLIFFE,1
3993,KY,WILLIAMSBURG,1
3994,KY,WILMORE,5
3995,KY,WINCHESTER,7
3996,LA,ABBEVILLE,4
3997,LA,ALEXANDRIA,51
3998,LA,AMITE,4
3999,LA,ANGOLA,2
4000,LA,ARNAUDVILLE,1
4001,LA,AVERY ISLAND,2
4002,LA,BAKER,4
4003,LA,BATCHELOR,18
4004,LA,BATON,1
4005,LA,BATON ROUGE,2817
4006,LA,BELLE CHASE,1
4007,LA,BELLE CHASSE,23
4008,LA,BOGALUSA,2
4009,LA,BOSSIER CITY,18
4010,LA,BREAUX BRIDGE,6
4011,LA,BROUSSARD,27
4012,LA,BURNSIDE,5
4013,LA,CAMERON,6
4014,LA,CARENCRO,1
4015,LA,CHALMETTE,2
4016,LA,CHAUVIN,8
4017,LA,COLUMBIA,1
4018,LA,CONVENT,12
4019,LA,COUSHATTA,1
4020,LA,COVIGNTON,1
4021,LA,COVINGTON,70
4022,LA,CROWLEY,3
4023,LA,CUT OFF,3
4024,LA,DE RIDDER,1
4025,LA,DENHAM SPRINGS,3
4026,LA,DERIDDER,1
4027,LA,DONALDSONVILLE,3
4028,LA,DULAC,1
4029,LA,ELMWOOD,2
4030,LA,EUNICE,2
4031,LA,FERRIDAY,2
4032,LA,FOLSOM,5
4033,LA,FORT SMITH,2
4034,LA,FRANKLINTON,1
4035,LA,GALLIANO,20
4036,LA,GEISMAR,5
4037,LA,GOLDEN MEADOW,3
4038,LA,GONZALES,34
4039,LA,GONZALEZ,2
4040,LA,GRAMBLING,15
4041,LA,GRAMERCY,3
4042,LA,GRAND COTEAU,3
4043,LA,GRAY,2
4044,LA,GREENSBURG,19
4045,LA,GREENWOOD,1
4046,LA,GRETNA,10
4047,LA,HAHNVILLE,2
4048,LA,HAMMOND,77
4049,LA,HARAHAN,104
4050,LA,HARVEY,69
4051,LA,"HARVEY, LOUISIANA 70058",1
4052,LA,HOUMA,44
4053,LA,INDEPENDENCE,1
4054,LA,JEANERETTE,1
4055,LA,JEFFERSON,26
4056,LA,JENNINGS,1
4057,LA,KAPLAN,1
4058,LA,KENNER,724
4059,LA,LACOMBE,4
4060,LA,LAFAYETTE,440
4061,LA,LAFAYETTTE,1
4062,LA,LAKE CHARLES,146
4063,LA,LAKE PROVIDENCE,28
4064,LA,LAKELAND,5
4065,LA,LAPLACE,1
4066,LA,LAROSE,14
4067,LA,LEESVILLE,27
4068,LA,LIVINGSTON,4
4069,LA,LOCKPORT,7
4070,LA,LOUISVILLE,1
4071,LA,LULING,9
4072,LA,MADISONVILLE,8
4073,LA,MANDEVILLE,35
4074,LA,MANSFIELD,1
4075,LA,MARKSVILLE,8
4076,LA,MARRERO,5
4077,LA,MAURICE,4
4078,LA,MER ROUGE,1
4079,LA,MERMENTAU,2
4080,LA,METAIRE,3
4081,LA,METAIRIE,124
4082,LA,METARIE,3
4083,LA,MINDEN,9
4084,LA,MONORE,2
4085,LA,MONROE,180
4086,LA,MORGAN CITY,12
4087,LA,NAPOLEONVILLE,1
4088,LA,NATCHITOCHES,12
4089,LA,NEW  ORLEANS,1
4090,LA,NEW  ROADS,1
4091,LA,NEW IBERIA,36
4092,LA,NEW OREANS,1
4093,LA,NEW ORLEANS,1323
4094,LA,NEW ROADS,6
4095,LA,OAK GROVE,8
4096,LA,OAKDALE,1
4097,LA,OPELOUSAS,23
4098,LA,PAINCOURTVILLE,4
4099,LA,PINEVILLE,11
4100,LA,PLAQUEMINE,3
4101,LA,PORT ALLEN,2
4102,LA,PRAIRIEVILLE,2
4103,LA,RESERVE,7
4104,LA,RICHWOOD,4
4105,LA,RIVER RIDGE,1
